,predictions
1362,12.466466658601567
1363,16.519347421558486
1364,10.679369577437475
1365,12.132635741845801
1366,19.412599202242184
1367,10.522437709340005
1368,15.305087725196895
1369,12.754993924515325
1370,16.07587595224061
1371,10.711526483418213
1372,13.634072282310777
1373,10.622755232278614
1374,13.843944880113472
1375,10.514575842340474
1376,13.553383548584131
1377,10.828132336477525
1378,13.410682251627
1379,18.996625605031415
1380,18.139590082390505
1381,13.864289440625342
1382,10.129993226904066
1383,9.181611549819273
1384,14.643351803545372
1385,11.254768594985478
1386,13.180666050377328
1387,15.931695811163465
1388,13.484540460446121
1389,17.74679002940869
1390,7.988577271659006
1391,13.075645910648849
1392,11.932008168246801
1393,7.587613097375041
1394,15.08054375142285
1395,10.240067600006835
1396,11.185345449742119
1397,13.592022645866294
1398,11.271037503230355
1399,8.68889393474862
1400,11.40912094773823
1401,13.94398084398852
1402,15.157395158642531
1403,9.867565726985028
1404,12.641582114855257
1405,12.566576193991715
1406,11.803900926512458
1407,13.204788603107792
1408,12.159780771311071
1409,13.858636147615297
1410,9.63675697628665
1411,9.228002280761986
1412,10.675222220880139
1413,13.434548016278002
1414,7.9006778238880795
1415,11.432535388698337
1416,8.195347474894978
1417,8.24777798588641
1418,9.487924813027076
1419,10.575376121772956
1420,11.885669034183865
1421,7.947557834985616
1422,10.305462904169458
1423,11.289274723293692
1424,13.237493215561546
1425,14.631635881095534
1426,11.33538914058694
1427,8.458773192525717
1428,13.115619987714496
1429,13.87797519832479
1430,13.118531457309022
1431,9.543982131532402
1432,15.486882040059754
1433,14.66387901691167
1434,12.585471513045938
1435,20.661712824701524
1436,11.546165295068672
1437,13.332267863495854
1438,22.576005795202878
1439,11.399524875136347
1440,14.088169594814051
1441,16.701163895980322
1442,12.078150956196342
1443,16.05332719549184
1444,9.783403072696583
1445,13.419930408513373
1446,19.87518609912388
1447,12.794038580775887
1448,11.499583017628327
1449,14.923796399610808
1450,16.307501527843964
1451,15.595144731708205
1452,11.477619341680198
1453,13.796357002617393
1454,15.498457974834809
1455,10.379327334258702
1456,10.518296711573345
1457,15.266846417617641
1458,16.153882267582695
1459,16.153882267582695
1460,10.387414681436674
1461,13.165774294925336
1462,15.002677677741698
1463,13.764089194591534
1464,12.21703221813371
1465,16.54223632417489
1466,12.600994550727732
1467,10.749097155550704
1468,11.251809936723314
1469,9.167988241549043
1470,12.681525058971161
1471,12.681525058971161
1472,12.34187628164149
1473,10.968489790548603
1474,13.944094973748568
1475,14.44949333478121
1476,9.792729553866309
1477,23.839295852793196
1478,23.839295852793196
1479,9.151073808705206
1480,9.523646258662257
1481,8.880132803091628
1482,15.177082818565399
1483,11.112196294522596
1484,14.924365930403159
1485,13.345098804882776
1486,14.685164446758352
1487,12.080405950284277
1488,16.53642329510044
1489,15.681085420406458
1490,15.838775838558133
1491,13.521029483739047
1492,8.912998246476313
1493,10.66829911287039
1494,10.968616028170903
1495,9.993967076131197
1496,16.530941231420854
1497,10.933861733214556
1498,11.431313053596924
1499,16.5614936824974
1500,9.661306655835054
1501,16.126381366269438
1502,11.987418986875818
1503,15.88511967743044
1504,14.46445122157531
1505,14.730446054144394
1506,20.794154688645527
1507,11.496872781613124
1508,14.91977142488178
1509,12.52128752579466
1510,12.52128752579466
1511,17.773768828964137
1512,15.304437313402557
1513,11.792846610242421
1514,8.083698877179396
1515,15.796380596826866
1516,12.428132569928138
1517,12.627335319525987
1518,15.510285542596927
1519,11.161329709003606
1520,11.348530437208002
1521,14.726820293494523
1522,11.853076916097576
1523,11.380337119262366
1524,12.25677390800661
1525,16.148601896121132
1526,11.375279762215682
1527,9.26782927391576
1528,18.868865145787684
1529,18.868865145787684
1530,14.940978419837068
1531,12.203540104988921
1532,14.36225662108806
1533,9.46534667572117
1534,11.647284346870727
1535,14.2389179585708
1536,14.92352662390608
1537,15.733456534880752
1538,10.340260415136635
1539,12.939146077821363
1540,10.53932997796743
1541,13.053710942227239
1542,9.07557521397005
1543,8.645614715277867
1544,14.370946456205504
1545,15.60864075743604
1546,14.121173218151652
1547,11.277458294249493
1548,11.24657372313639
1549,15.242956430832816
1550,11.259516845385333
1551,9.000364261396053
1552,12.205857439148822
1553,21.054083525052345
1554,8.522397439388852
1555,17.705934362747293
1556,14.738198566811622
1557,11.489161469464674
1558,10.934183106483944
1559,10.114551621090818
1560,11.375530330719243
1561,15.007653601605778
1562,15.078295939898695
1563,13.42247554364237
1564,13.351484259184787
1565,12.89281930637539
1566,15.954404740525376
1567,10.750217690524705
1568,5.801334981316677
1569,12.844857296323879
1570,10.983732368656291
1571,9.469724008195428
1572,8.964623089012559
1573,12.38181482389027
1574,9.703553620017486
1575,13.406392133290783
1576,11.93003046016529
1577,10.8056778067407
1578,16.001571203595724
1579,14.680301804330481
1580,15.020015749244523
1581,14.843147005495933
1582,10.893508013443348
1583,15.718045473392388
1584,14.393580270937932
1585,10.192047503792336
1586,6.929909097087379
1587,6.611786000082339
1588,11.381380165915614
1589,12.56803681527808
1590,11.76144597844063
1591,10.729713471768035
1592,14.96157518621738
1593,11.112196294522596
1594,15.519369945843788
1595,9.468330283022016
1596,16.575345729758126
1597,11.868005763297708
1598,17.56462798478741
1599,11.452058682441713
1600,10.71056641869146
1601,14.749877972855257
1602,11.793651930812107
1603,13.255795978129829
1604,13.711477424083963
1605,18.57667401544655
1606,11.528289207063029
1607,19.600800596700356
1608,16.693936917802503
1609,15.88597688778267
1610,11.857087237470981
1611,14.58182537142308
1612,17.565312952971674
1613,13.472301165565653
1614,22.595386815660923
1615,10.636594630350679
1616,12.355538034425408
1617,17.817177743686674
1618,11.147999639310646
1619,11.734644292803456
1620,10.979155145450136
1621,13.676933774129374
1622,10.316375840533082
1623,10.680064133028473
1624,15.195251024132235
1625,13.943410662797143
1626,10.798108755806513
1627,9.759754178810946
1628,18.571675172103213
1629,18.39033648945831
1630,12.216753536997144
1631,12.42342324108851
1632,14.077685682465278
1633,20.294720415561535
1634,20.294720415561535
1635,10.798108755806513
1636,15.901790995286069
1637,10.79619134681465
1638,15.54985927237023
1639,9.216492449469769
1640,13.811823675951528
1641,15.324275900589384
1642,7.996102814999048
1643,9.34652356652544
1644,16.273937373867543
1645,14.181880205850563
1646,14.610841725536305
1647,7.691361374423994
1648,15.563138440868482
1649,15.190287221079824
1650,11.555039402815073
1651,13.251537978812067
1652,11.035347640889205
1653,15.86107183561628
1654,10.552846773747666
1655,12.241329583026792
1656,15.915823717135527
1657,10.08868440190205
1658,12.189267006997886
1659,11.097754086327804
1660,16.87813402851549
1661,10.058824362867277
1662,13.304958636325035
1663,5.457648115976745
1664,15.234836660389428
1665,10.078730536733167
1666,14.083398602254517
1667,14.90164949915266
1668,12.633331861829264
1669,16.295461548108623
1670,13.711195944450603
1671,16.741527367276777
1672,12.328398226912903
1673,14.844787474864177
1674,11.600544240957227
1675,11.28718531555343
1676,10.180940544854348
1677,13.131102004911453
1678,16.24496453346006
1679,5.560623371621243
1680,12.138221849325427
1681,10.316830185948447
1682,14.683241035204851
1683,10.546752710470448
1684,11.106847304062898
1685,12.657986433355624
1686,11.768569844838302
1687,11.768569844838302
1688,10.390098418447472
1689,13.227156772585419
1690,18.48389741459543
1691,13.775705057702178
1692,11.630982576472968
1693,9.847711382864453
1694,14.121650683665502
1695,12.098163195010878
1696,14.82493289088398
1697,13.345349730066658
1698,18.985731734905194
1699,9.99412052908118
1700,15.394553123766148
1701,7.6187490914222105
1702,10.092764390834173
1703,9.324958860263484
1704,10.143680090788568
1705,7.920896084670996
1706,13.501114120851984
1707,8.870813490150518
1708,18.09531311456733
1709,12.42023927019428
1710,20.857256024128805
1711,18.327155042529963
1712,8.890909068227225
1713,10.481671783046345
1714,13.915413343454016
1715,9.109767303883874
1716,11.630091214674932
1717,10.785878519761996
1718,10.368693622914732
1719,10.009181367924947
1720,19.33774668265634
1721,9.397914931096528
1722,14.112249805981202
1723,12.147723370982362
1724,14.87650473993619
1725,11.526716248953559
1726,9.849463847195253
1727,9.996510922830696
1728,14.122913862801553
1729,11.890518656712311
1730,16.74097031011108
1731,13.40122258998775
1732,13.539154724060694
1733,9.14505624437037
1734,13.718908938952843
1735,18.82695392526556
1736,14.888308617647857
1737,14.039361297654176
1738,16.639596331767113
1739,8.685179803186816
1740,13.810198293288776
1741,9.552597361513097
1742,16.478998467656155
1743,11.279042690313657
1744,15.436357819547148
1745,11.616917423727793
1746,11.342730739104343
1747,10.078730536733167
1748,15.058163794170508
1749,13.14020526005856
1750,13.160050667936659
1751,9.711515887887886
1752,16.646756214801815
1753,14.238074714154205
1754,10.019857937524174
1755,10.429941228047035
1756,10.893055422719128
1757,14.154170777726465
1758,12.824055755195841
1759,14.503743055350398
1760,13.784220255697788
1761,15.771043322190675
1762,16.474967023823645
1763,19.17369520321064
1764,11.899886833624516
1765,15.334074825715664
1766,10.865838223906373
1767,10.643093552264453
1768,23.39052126819001
1769,13.54438968026606
1770,13.4050136379867
1771,9.899004015555796
1772,9.863120268942414
1773,9.928096304974874
1774,14.902693242998325
1775,10.056342651647414
1776,9.151448113218065
1777,7.980436533400248
1778,12.738560758924992
1779,10.957171405628735
1780,12.603938014848515
1781,13.725196539354167
1782,8.236477434242145
1783,8.084211103662959
1784,11.799362998114809
1785,12.683867761640704
1786,11.808933383254788
1787,10.984674127273662
1788,12.87203799082449
1789,16.34449289326355
1790,16.192378777102814
1791,11.510329222274418
1792,7.929648061345619
1793,14.769804039323182
1794,10.627440812671633
1795,15.538123400651154
1796,13.718411409259744
1797,10.181825269894404
1798,14.44949333478121
1799,9.552599014322123
1800,12.297628348588338
1801,12.297628348588338
1802,10.368693622914732
1803,12.448310756632296
1804,15.628912489148187
1805,9.716299881631771
1806,10.311322570711692
1807,14.694375780714504
1808,8.41613710891983
1809,15.177302745739183
1810,10.41030211194844
1811,12.408994410405024
1812,17.901084717940797
1813,13.871009654615348
1814,14.594424670451737
1815,10.98526999367956
1816,14.639151487628695
1817,15.400241159276169
1818,11.394337931765081
1819,18.498041955825798
1820,11.787065483285254
1821,9.752149728398294
1822,11.364929676058038
1823,11.83565534507932
1824,15.38411972905331
1825,9.542921284474533
1826,10.823513101084572
1827,13.447203075589492
1828,13.063365676873342
1829,12.723483267409184
1830,15.362985380259003
1831,14.927007080127943
1832,12.262025732150486
1833,9.908366489880473
1834,11.341721470295553
1835,9.347244799436117
1836,9.161687628436532
1837,12.45794039508587
1838,11.06474086273256
1839,15.483174090947273
1840,10.602160705912123
1841,10.712045134104715
1842,17.20040205826601
1843,15.95888711571623
1844,12.704080704813432
1845,10.724551073299809
1846,13.755855114776807
1847,11.068834219442733
1848,18.805839438962682
1849,14.796402769160581
1850,10.117973087338642
1851,13.469185095244306
1852,13.929905720713801
1853,11.9867691149962
1854,11.522513925640391
1855,11.644493182822371
1856,10.187454012561531
1857,13.40288886234616
1858,14.108854518389371
1859,8.268705775470433
1860,8.850700259576005
1861,11.795627567920606
1862,13.691153569168874
1863,20.24558082020098
1864,11.792981275024712
1865,11.678789029071941
1866,12.141261253324213
1867,14.950570548256037
1868,10.271097047132933
1869,11.289518540020646
1870,13.612747202344508
1871,11.322710575543312
1872,12.740830950587753
1873,11.8061747948659
1874,9.82879350320684
1875,11.12119120710068
1876,11.439372863673468
1877,13.977920178129532
1878,15.812759517716396
1879,9.487789357009808
1880,15.25274868249841
1881,13.551053416091284
1882,12.549693920535233
1883,14.01186680966135
1884,11.238111924430836
1885,14.138479430433625
1886,16.111769036795263
1887,10.449124449697113
1888,12.77386028435541
1889,5.719840768307696
1890,9.919080325152756
1891,9.510962912086713
1892,22.73539069567793
1893,14.569566513612976
1894,17.378108187632886
1895,14.311259800185914
1896,10.950990176054406
1897,10.933687107792553
1898,14.131358952403936
1899,13.935932946104812
1900,13.401267829885683
1901,13.232310080603234
1902,13.853459585523801
1903,13.226782972820892
1904,15.024604939882519
1905,14.348909063615231
1906,13.66683345015599
1907,14.343730011551532
1908,13.949181164513929
1909,13.253126807480314
1910,12.887356087148142
1911,11.911154607521981
1912,12.083633575034584
1913,11.786765481095378
1914,12.277054581874879
1915,9.161491255990871
1916,12.3269607740777
1917,15.207850072247332
1918,8.764366486000565
1919,18.976385355730002
1920,9.15849706762303
1921,10.212023118087696
1922,11.553014507650207
1923,10.084860638404885
1924,12.897996583775164
1925,9.691565688588307
1926,10.006867126083957
1927,6.716805768522141
1928,13.464313582881354
1929,11.082203616190318
1930,13.498230069695873
1931,9.82133676680328
1932,12.803210730188862
1933,11.277358153156031
1934,12.589722811281172
1935,11.937577095200295
1936,12.702536553442984
1937,13.508655159929745
1938,9.716299881631771
1939,13.079867537943317
1940,9.4543350336504
1941,9.357824518356793
1942,12.18017328537925
1943,10.187504165882757
1944,18.932665850547338
1945,10.546379461959713
1946,14.356610596678225
1947,17.754857814117543
1948,15.823548019256219
1949,13.582282711659523
1950,9.542921284474533
1951,11.523757425920797
1952,15.18421835611393
1953,11.400933373671599
1954,11.230584065183661
1955,13.738080604566058
1956,8.850700259576005
1957,9.742743750099056
1958,11.92371444112774
1959,9.120408604509274
1960,13.258052457471017
1961,10.873260726872038
1962,13.039003490386559
1963,14.5024104760543
1964,19.41977808881376
1965,12.999107110616198
1966,11.431686532483875
1967,12.896018377275714
1968,9.473132349491035
1969,10.453226043231249
1970,11.350628989093451
1971,13.488784458205556
1972,14.829552871239908
1973,10.383533896394175
1974,11.621213062991878
1975,15.2296002257513
1976,8.867825681686089
1977,11.806945622026836
1978,13.532561044183321
1979,14.952549304979863
1980,11.585763873950087
1981,12.993712076143149
1982,12.841487915927202
1983,13.03943239235758
1984,8.80114706994196
1985,10.103996352455903
1986,13.924414480226847
1987,14.25381750794607
1988,17.742650645970475
1989,12.318616231643617
1990,10.03079572490867
1991,11.967777831701962
1992,10.945557646886135
1993,16.374016542739298
1994,11.263486084934474
1995,14.4535087659304
1996,18.773097757395476
1997,16.13895455406494
1998,14.778909088602779
1999,12.27544257951191
2000,15.592972903903823
2001,7.6784277641029455
2002,8.920739853119532
2003,14.659262452176558
2004,12.641452649453443
2005,12.555433385884138
2006,12.543341421425277
2007,12.193346478546472
2008,13.113182328272618
2009,14.697679841583636
2010,21.674165946653243
2011,9.330593870009736
2012,8.465322883086241
2013,9.812215120082561
2014,13.229408692288443
2015,8.632163204481873
2016,15.647510762372388
2017,12.986228136258958
2018,9.056722015046656
2019,11.80064048398541
2020,12.791611955333623
2021,13.264743425143793
2022,13.953567990869757
2023,13.472812127057262
2024,12.587625323667144
2025,8.346310823826991
2026,13.083414375210335
2027,11.380337119262366
2028,10.899047320266677
2029,13.52978005706
2030,9.621638183282995
2031,8.589910145730487
2032,14.305991000498677
2033,14.546477414530553
2034,8.758102899429062
2035,10.271896009302349
2036,14.390060458156437
2037,14.828983480108612
2038,10.503441938300604
2039,19.38282425193855
2040,24.55995116212671
2041,14.046648570664146
2042,15.66521598427056
2043,14.402985056684495
2044,12.029227032538268
2045,11.112196294522596
2046,14.435627101461728
2047,9.10501328125979
2048,9.533706161416777
2049,10.28210700725837
2050,12.68838380064456
2051,7.764568364449049
2052,9.567950577595658
2053,16.166229938525838
2054,12.642102205549854
2055,8.382265216400693
2056,18.274966310251198
2057,12.383650125249117
2058,14.551693600978737
2059,12.825940891428406
2060,11.290049903576701
2061,10.346882532163173
2062,13.23004100761881
2063,13.287120944835507
2064,15.798818994725076
2065,12.071213669431392
2066,13.435229681685536
2067,11.438520433143031
2068,18.317778671721427
2069,10.774941669064814
2070,10.412626185813254
2071,17.169238030483097
2072,15.20442632286372
2073,10.865783260641207
2074,14.065857363241253
2075,14.26141760287735
2076,18.97713804920023
2077,21.439993510620166
2078,13.080947326582928
2079,16.782118372429647
2080,13.990314167145
2081,17.809891175763994
2082,9.626969491986705
2083,10.885022676500526
2084,13.410463964771381
2085,11.47011319714483
2086,11.47011319714483
2087,10.094624945323448
2088,14.38565474665491
2089,13.988049861895087
2090,16.367602779400205
2091,14.88979836932143
2092,14.513248774866469
2093,11.656491993905833
2094,19.70227976429903
2095,12.420895345602242
2096,16.449741218747658
2097,19.554469520589645
2098,15.036462348944664
2099,13.047192094297918
2100,11.254510324800576
2101,9.869291360271676
2102,9.079704385293699
2103,10.946929280644614
2104,14.4869571116668
2105,13.316083913667713
2106,8.581789363895073
2107,10.017288801578285
2108,11.126352427722663
2109,12.545284302500882
2110,13.35359423361358
2111,11.935761539046776
2112,10.724551073299809
2113,14.88979836932143
2114,13.539018772430438
2115,13.35868920042538
